num__total_orders,num__total_spent,num__successful_payments,num__average_order_amount,will_reorder,cat__city_Abu Dhabi,cat__city_Ajman,cat__city_Dubai,cat__city_Sharjah
1,711.57,1,711.57,0,True,False,False,False
5,2247.1,27,449.42,1,False,False,True,False
23,2281.34,14,99.19,1,False,False,True,False
26,4794.56,9,184.41,1,False,False,True,False
10,2183.88,14,218.39,1,True,False,False,False
22,2769.25,9,125.88,1,False,False,True,False
5,2689.59,28,537.92,1,False,True,False,False
4,3201.97,24,800.49,0,False,False,True,False
2,3753.75,22,1876.88,0,False,False,True,False
20,1163.96,26,58.2,1,False,False,True,False
10,2667.19,16,266.72,1,True,False,False,False
26,4138.29,27,159.16,1,False,True,False,False
19,2342.42,8,123.29,1,False,True,False,False
26,1428.36,17,54.94,1,False,False,False,True
1,3290.81,3,3290.81,0,False,False,False,True
24,4127.65,8,171.99,1,False,True,False,False
5,362.54,15,72.51,0,False,False,True,False
13,3895.11,3,299.62,0,False,False,True,False
4,4117.16,15,1029.29,0,False,False,True,False
16,2334.54,18,145.91,1,True,False,False,False
24,4917.36,0,204.89,0,False,False,True,False
16,3944.21,22,246.51,1,True,False,False,False
23,3879.63,5,168.68,1,False,True,False,False
2,3751.8,9,1875.9,0,False,False,True,False
17,795.51,15,46.79,1,False,False,True,False
28,1125.29,3,40.19,0,False,False,False,True
27,2346.75,21,86.92,1,False,True,False,False
20,1356.82,21,67.84,1,False,False,True,False
24,2105.44,12,87.73,1,True,False,False,False
12,4447.9,15,370.66,1,False,True,False,False
18,4130.42,19,229.47,1,False,False,False,True
3,3168.7,29,1056.23,0,False,True,False,False
28,4297.7,28,153.49,1,True,False,False,False
1,3929.67,5,3929.67,0,False,False,False,True
1,2173.48,25,2173.48,0,True,False,False,False
29,1045.27,10,36.04,1,False,True,False,False
19,2595.3,23,136.59,1,False,False,False,True
11,3694.33,28,335.85,1,True,False,False,False
5,2210.28,2,442.06,0,False,True,False,False
12,3350.52,19,279.21,1,True,False,False,False
3,516.92,9,172.31,0,False,False,True,False
1,3752.62,28,3752.62,0,False,True,False,False
1,4072.93,27,4072.93,0,False,False,False,True
8,3548.85,29,443.61,1,False,False,False,True
10,4837.95,0,483.79,0,False,False,True,False
11,4141.93,19,376.54,1,True,False,False,False
12,4520.31,10,376.69,1,True,False,False,False
29,4671.18,25,161.08,1,False,False,False,True
13,4016.67,25,308.97,1,True,False,False,False
12,3387.58,11,282.3,1,False,True,False,False
14,78.31,13,5.59,0,False,True,False,False
2,2355.84,24,1177.92,0,False,False,False,True
29,2877.25,7,99.22,1,False,True,False,False
19,1554.95,10,81.84,1,False,False,False,True
18,1624.62,3,90.26,0,True,False,False,False
3,4807.74,27,1602.58,0,True,False,False,False
23,4463.97,6,194.09,1,True,False,False,False
17,4253.44,9,250.2,1,False,False,True,False
26,2059.76,18,79.22,1,False,False,False,True
8,117.81,24,14.73,0,False,True,False,False
29,447.1,25,15.42,0,True,False,False,False
26,1595.37,3,61.36,0,False,False,True,False
10,127.93,1,12.79,0,False,True,False,False
26,134.89,25,5.19,0,False,True,False,False
2,4587.19,20,2293.59,0,False,True,False,False
19,3545.48,17,186.6,1,True,False,False,False
9,1579.33,13,175.48,1,False,True,False,False
7,706.59,25,100.94,1,False,False,False,True
4,2582.6,15,645.65,0,False,False,True,False
26,76.46,21,2.94,0,False,True,False,False
21,4695.15,10,223.58,1,False,True,False,False
18,2103.33,9,116.85,1,False,False,False,True
13,2041.56,16,157.04,1,False,True,False,False
11,1983.44,13,180.31,1,True,False,False,False
29,393.18,21,13.56,0,True,False,False,False
24,3209.7,3,133.74,0,True,False,False,False
4,3678.37,18,919.59,0,False,True,False,False
25,3396.82,1,135.87,0,False,False,True,False
21,735.26,6,35.01,1,False,False,True,False
29,2915.26,8,100.53,1,False,True,False,False
25,2868.95,27,114.76,1,False,False,True,False
4,4348.63,18,1087.16,0,False,False,True,False
10,1926.68,15,192.67,1,False,True,False,False
5,1888.86,21,377.77,1,True,False,False,False
9,3111.71,24,345.75,1,False,True,False,False
24,3183.71,15,132.65,1,True,False,False,False
3,2372.96,17,790.99,0,True,False,False,False
17,2243.14,22,131.95,1,False,False,True,False
3,2496.03,20,832.01,0,False,False,True,False
16,4312.17,20,269.51,1,True,False,False,False
4,2332.78,10,583.2,0,True,False,False,False
18,4702.66,6,261.26,1,False,False,True,False
17,2544.82,8,149.7,1,False,False,False,True
7,4748.54,3,678.36,0,True,False,False,False
24,4172.52,24,173.86,1,True,False,False,False
23,1844.04,29,80.18,1,True,False,False,False
5,4325.03,12,865.01,1,False,False,True,False
12,594.81,26,49.57,1,False,True,False,False
17,4628.98,25,272.29,1,True,False,False,False
23,3176.64,24,138.11,1,True,False,False,False
13,319.23,28,24.56,0,True,False,False,False
23,3239.07,3,140.83,0,False,True,False,False
25,4872.53,18,194.9,1,False,True,False,False
3,395.51,1,131.84,0,True,False,False,False
9,2795.7,8,310.63,1,True,False,False,False
17,3751.58,11,220.68,1,False,False,False,True
17,4060.78,1,238.87,0,False,True,False,False
20,2098.45,5,104.92,1,False,False,False,True
16,1060.62,4,66.29,1,True,False,False,False
25,259.59,29,10.38,0,True,False,False,False
22,2919.64,4,132.71,1,True,False,False,False
13,2291.91,19,176.3,1,True,False,False,False
27,4746.28,21,175.79,1,False,False,True,False
19,349.99,4,18.42,0,False,False,True,False
17,3442.71,26,202.51,1,False,False,True,False
4,173.58,3,43.4,0,False,False,False,True
12,898.6,28,74.88,1,False,True,False,False
29,2295.22,8,79.15,1,True,False,False,False
9,2301.62,28,255.74,1,False,True,False,False
19,3444.22,21,181.27,1,False,False,True,False
12,4555.55,26,379.63,1,True,False,False,False
9,3213.21,9,357.02,1,True,False,False,False
7,4770.0,15,681.43,1,False,False,False,True
28,4414.0,9,157.64,1,False,True,False,False
14,2943.27,28,210.23,1,False,False,False,True
20,4177.27,9,208.86,1,False,False,True,False
19,3230.76,28,170.04,1,False,True,False,False
26,438.86,18,16.88,0,False,False,True,False
15,3715.8,9,247.72,1,False,False,False,True
16,519.8,5,32.49,1,False,False,False,True
21,2990.71,29,142.41,1,True,False,False,False
5,3528.07,16,705.61,1,False,True,False,False
3,379.31,4,126.44,0,False,True,False,False
12,1192.43,25,99.37,1,True,False,False,False
25,4582.58,5,183.3,1,False,True,False,False
20,3100.76,26,155.04,1,False,False,True,False
27,1269.12,23,47.0,1,False,False,True,False
21,3468.86,26,165.18,1,False,False,False,True
4,3004.04,14,751.01,0,False,False,True,False
21,2532.8,24,120.61,1,False,True,False,False
23,4882.13,26,212.27,1,True,False,False,False
16,3433.1,18,214.57,1,False,False,False,True
25,1908.43,17,76.34,1,True,False,False,False
7,4010.36,28,572.91,1,False,False,False,True
13,4428.69,3,340.67,0,False,False,False,True
21,669.84,7,31.9,1,True,False,False,False
10,1042.74,26,104.27,1,False,False,True,False
26,1120.32,15,43.09,1,False,False,True,False
7,3471.5,23,495.93,1,False,False,True,False
14,3035.05,18,216.79,1,False,False,True,False
26,3114.01,19,119.77,1,True,False,False,False
5,4706.83,2,941.37,0,False,True,False,False
3,3890.76,9,1296.92,0,False,False,False,True
23,683.29,1,29.71,0,True,False,False,False
29,1770.16,3,61.04,0,False,False,True,False
11,2205.2,5,200.47,1,False,False,True,False
11,2010.01,10,182.73,1,True,False,False,False
18,3363.08,13,186.84,1,False,False,False,True
15,4464.87,15,297.66,1,True,False,False,False
12,1564.95,26,130.41,1,True,False,False,False
9,2781.79,20,309.09,1,False,True,False,False
10,3957.58,18,395.76,1,True,False,False,False
26,2110.28,1,81.16,0,False,True,False,False
12,882.18,24,73.52,1,False,False,False,True
17,2401.01,16,141.24,1,True,False,False,False
29,323.35,8,11.15,0,True,False,False,False
6,4714.8,16,785.8,1,False,False,True,False
7,420.36,14,60.05,0,True,False,False,False
14,2220.36,29,158.6,1,False,False,True,False
13,2672.91,6,205.61,1,False,False,True,False
8,4927.25,21,615.91,1,False,False,True,False
10,871.81,22,87.18,1,False,False,False,True
9,616.44,18,68.49,1,False,True,False,False
18,93.1,29,5.17,0,False,False,True,False
27,820.08,2,30.37,0,True,False,False,False
26,1076.0,28,41.38,1,True,False,False,False
2,3171.38,26,1585.69,0,False,False,True,False
5,1137.55,0,227.51,0,False,False,True,False
29,151.58,3,5.23,0,True,False,False,False
5,4141.76,27,828.35,1,False,False,True,False
6,1859.7,17,309.95,1,False,True,False,False
19,1800.8,25,94.78,1,False,True,False,False
8,1547.27,7,193.41,1,False,False,False,True
16,4878.1,18,304.88,1,False,False,True,False
13,892.07,22,68.62,1,False,False,False,True
1,4496.28,22,4496.28,0,False,False,False,True
22,3895.18,27,177.05,1,False,False,False,True
20,428.58,24,21.43,0,False,False,True,False
17,4934.31,5,290.25,1,False,False,False,True
7,1393.26,0,199.04,0,False,True,False,False
25,537.99,7,21.52,1,False,False,False,True
13,4155.11,0,319.62,0,False,True,False,False
4,3548.04,18,887.01,0,False,True,False,False
4,3105.23,10,776.31,0,False,False,True,False
6,822.11,20,137.02,1,False,False,False,True
28,2418.56,23,86.38,1,False,False,True,False
19,3913.75,24,205.99,1,False,True,False,False
29,1552.94,14,53.55,1,True,False,False,False
12,1592.86,22,132.74,1,False,False,False,True
22,65.55,24,2.98,0,False,False,True,False
7,912.5,10,130.36,1,True,False,False,False
27,4383.26,18,162.34,1,False,False,False,True
10,2236.65,28,223.67,1,False,False,False,True
26,4921.96,20,189.31,1,False,False,True,False
19,2008.75,9,105.72,1,True,False,False,False
7,3590.17,23,512.88,1,False,False,True,False
3,1445.5,11,481.83,0,False,False,False,True
13,1850.86,0,142.37,0,False,False,False,True
13,994.09,23,76.47,1,False,True,False,False
18,1767.96,6,98.22,1,False,False,False,True
28,2758.83,16,98.53,1,False,False,False,True
26,4959.28,28,190.74,1,True,False,False,False
20,3337.8,28,166.89,1,True,False,False,False
28,1036.27,25,37.01,1,False,True,False,False
8,272.56,27,34.07,0,False,True,False,False
29,675.46,9,23.29,1,False,True,False,False
9,2834.65,27,314.96,1,False,False,True,False
7,3837.54,5,548.22,1,False,False,True,False
1,4705.08,16,4705.08,0,False,True,False,False
3,128.32,17,42.77,0,False,False,True,False
13,2637.66,4,202.9,1,False,False,False,True
28,2380.79,17,85.03,1,False,True,False,False
25,3297.47,29,131.9,1,False,True,False,False
28,2819.92,25,100.71,1,False,False,True,False
17,3450.84,16,202.99,1,True,False,False,False
25,3307.51,21,132.3,1,False,True,False,False
24,629.21,15,26.22,1,False,False,True,False
1,4008.6,7,4008.6,0,False,False,True,False
6,660.0,23,110.0,1,True,False,False,False
21,3507.73,12,167.03,1,False,True,False,False
6,2109.92,28,351.65,1,True,False,False,False
26,2593.56,23,99.75,1,False,False,False,True
12,4521.33,15,376.78,1,True,False,False,False
13,4454.92,10,342.69,1,True,False,False,False
13,4098.39,5,315.26,1,False,False,True,False
29,2575.23,26,88.8,1,True,False,False,False
15,3694.39,2,246.29,0,False,False,False,True
21,2588.84,0,123.28,0,False,False,True,False
16,4354.55,17,272.16,1,False,False,False,True
22,2043.74,4,92.9,1,True,False,False,False
21,4852.66,12,231.08,1,False,False,False,True
11,4665.0,9,424.09,1,False,False,False,True
28,3720.93,4,132.89,1,True,False,False,False
5,1433.11,25,286.62,1,True,False,False,False
4,701.69,13,175.42,0,False,False,True,False
3,4280.78,16,1426.93,0,False,False,True,False
19,868.25,0,45.7,0,False,True,False,False
20,4278.59,24,213.93,1,False,False,True,False
25,2479.29,1,99.17,0,True,False,False,False
18,2062.46,6,114.58,1,False,False,False,True
15,4520.79,9,301.39,1,False,False,False,True
9,3039.06,19,337.67,1,False,False,True,False
17,2904.24,6,170.84,1,False,False,True,False
14,2815.89,23,201.14,1,True,False,False,False
15,1887.29,15,125.82,1,False,False,False,True
1,3938.93,4,3938.93,0,False,True,False,False
21,1301.35,28,61.97,1,False,True,False,False
22,4697.53,27,213.52,1,False,False,True,False
22,4475.23,11,203.42,1,False,True,False,False
3,1720.53,16,573.51,0,True,False,False,False
16,3660.85,15,228.8,1,False,True,False,False
23,2887.45,19,125.54,1,False,False,True,False
25,1721.36,25,68.85,1,True,False,False,False
11,4943.18,15,449.38,1,False,False,False,True
12,174.92,18,14.58,0,True,False,False,False
10,1300.6,25,130.06,1,False,False,True,False
16,2624.37,14,164.02,1,False,False,True,False
8,2633.67,11,329.21,1,False,True,False,False
6,2965.22,20,494.2,1,False,True,False,False
12,3770.8,9,314.23,1,False,False,False,True
24,3136.22,28,130.68,1,False,False,False,True
28,3021.39,25,107.91,1,False,False,True,False
21,314.9,28,15.0,0,False,False,True,False
8,1913.82,21,239.23,1,False,False,True,False
26,1198.68,1,46.1,0,False,False,False,True
28,1363.58,6,48.7,1,False,False,True,False
4,2793.97,12,698.49,0,False,False,False,True
26,1037.55,2,39.91,0,False,False,True,False
8,1505.05,14,188.13,1,True,False,False,False
26,1223.57,0,47.06,0,True,False,False,False
28,4745.09,25,169.47,1,False,False,True,False
18,4726.1,2,262.56,0,True,False,False,False
28,3069.21,24,109.61,1,False,False,False,True
28,4626.39,9,165.23,1,False,True,False,False
5,3939.77,26,787.95,1,True,False,False,False
9,2970.24,26,330.03,1,False,True,False,False
4,81.85,14,20.46,0,True,False,False,False
27,3873.96,21,143.48,1,False,False,False,True
22,3527.32,26,160.33,1,True,False,False,False
17,3095.51,5,182.09,1,True,False,False,False
9,3814.1,19,423.79,1,False,False,True,False
1,2588.96,14,2588.96,0,False,True,False,False
21,3535.21,23,168.34,1,False,True,False,False
20,4679.1,20,233.96,1,False,False,False,True
13,1910.23,6,146.94,1,False,False,False,True
28,3555.2,24,126.97,1,False,True,False,False
16,2404.65,28,150.29,1,False,False,True,False
29,3388.28,28,116.84,1,False,False,True,False
13,3826.32,29,294.33,1,False,True,False,False
14,274.99,20,19.64,0,True,False,False,False
3,3250.67,26,1083.56,0,False,True,False,False
29,1172.37,29,40.43,1,True,False,False,False
6,3366.66,4,561.11,1,False,True,False,False
18,2368.23,29,131.57,1,True,False,False,False
19,3879.09,3,204.16,0,False,False,True,False
5,660.83,21,132.17,1,False,True,False,False
15,3150.3,17,210.02,1,False,False,False,True
25,1428.43,2,57.14,0,True,False,False,False
2,4272.26,16,2136.13,0,False,False,True,False
10,4645.5,17,464.55,1,False,False,False,True
24,4982.17,17,207.59,1,False,False,True,False
18,3990.24,23,221.68,1,True,False,False,False
27,3780.98,23,140.04,1,False,True,False,False
13,1116.73,1,85.9,0,False,False,True,False
5,1713.23,12,342.65,1,False,True,False,False
23,2355.13,29,102.4,1,False,True,False,False
24,3878.24,21,161.59,1,False,False,True,False
1,4579.08,14,4579.08,0,False,False,True,False
22,986.24,4,44.83,1,False,False,True,False
1,4615.72,2,4615.72,0,False,True,False,False
18,3493.34,4,194.07,1,False,False,False,True
15,3073.32,4,204.89,1,True,False,False,False
17,1039.21,4,61.13,1,False,False,False,True
11,324.85,2,29.53,0,False,True,False,False
21,2863.9,2,136.38,0,False,False,True,False
26,3275.0,19,125.96,1,False,False,True,False
25,1093.37,22,43.73,1,True,False,False,False
22,2804.46,27,127.48,1,True,False,False,False
27,4289.64,27,158.88,1,False,False,False,True
27,4183.58,27,154.95,1,False,False,False,True
17,4640.41,29,272.97,1,True,False,False,False
13,1861.13,17,143.16,1,False,True,False,False
1,1624.35,25,1624.35,0,False,False,False,True
2,3759.66,19,1879.83,0,False,False,True,False
9,2184.01,3,242.67,0,False,False,True,False
3,483.37,0,161.12,0,False,True,False,False
1,1449.87,25,1449.87,0,True,False,False,False
21,2121.98,15,101.05,1,False,False,False,True
16,1497.96,7,93.62,1,False,False,True,False
23,1694.42,16,73.67,1,True,False,False,False
6,1504.19,7,250.7,1,False,False,False,True
28,255.42,6,9.12,0,False,True,False,False
17,3203.62,24,188.45,1,False,False,True,False
5,3006.6,7,601.32,1,False,True,False,False
5,3284.25,20,656.85,1,False,True,False,False
6,1001.93,23,166.99,1,False,True,False,False
3,1513.49,29,504.5,0,False,False,False,True
21,3117.1,26,148.43,1,False,True,False,False
23,3018.16,25,131.22,1,False,False,False,True
5,2556.34,11,511.27,1,False,False,False,True
21,1784.55,15,84.98,1,False,True,False,False
5,4569.01,11,913.8,1,False,True,False,False
10,1731.86,18,173.19,1,True,False,False,False
10,2305.31,9,230.53,1,False,False,True,False
19,3406.66,6,179.3,1,True,False,False,False
17,2737.96,11,161.06,1,False,False,True,False
21,1767.09,19,84.15,1,False,False,True,False
14,2206.44,4,157.6,1,True,False,False,False
9,3982.68,15,442.52,1,True,False,False,False
14,1426.74,8,101.91,1,False,False,True,False
1,754.16,6,754.16,0,False,False,True,False
19,1600.16,19,84.22,1,False,False,True,False
13,4255.19,21,327.32,1,False,False,False,True
13,490.5,25,37.73,0,False,False,True,False
4,4958.9,13,1239.72,0,False,True,False,False
1,2727.96,10,2727.96,0,False,True,False,False
17,4924.99,6,289.71,1,False,True,False,False
8,4698.03,28,587.25,1,True,False,False,False
2,2291.43,9,1145.71,0,True,False,False,False
28,1032.53,28,36.88,1,True,False,False,False
8,866.18,8,108.27,1,False,False,True,False
7,1237.95,3,176.85,0,False,True,False,False
26,3565.16,15,137.12,1,False,False,True,False
26,1401.1,9,53.89,1,False,False,False,True
2,1740.06,18,870.03,0,False,False,False,True
22,2271.46,23,103.25,1,True,False,False,False
22,4570.5,16,207.75,1,False,False,False,True
3,987.5,8,329.17,0,False,True,False,False
27,74.88,12,2.77,0,False,False,False,True
18,347.48,0,19.3,0,True,False,False,False
12,4528.59,1,377.38,0,False,False,True,False
1,3255.21,12,3255.21,0,False,False,False,True
22,1401.55,23,63.71,1,False,True,False,False
12,927.1,8,77.26,1,False,True,False,False
5,1506.62,6,301.32,1,False,True,False,False
27,618.24,15,22.9,1,False,False,True,False
25,4710.59,18,188.42,1,False,True,False,False
17,3931.82,6,231.28,1,True,False,False,False
16,2338.84,5,146.18,1,True,False,False,False
15,4331.56,17,288.77,1,False,True,False,False
23,1284.82,18,55.86,1,False,False,False,True
15,3599.75,10,239.98,1,False,True,False,False
5,4287.86,28,857.57,1,True,False,False,False
21,1816.01,11,86.48,1,True,False,False,False
14,3799.45,28,271.39,1,True,False,False,False
2,1510.61,25,755.3,0,False,False,False,True
11,1529.34,9,139.03,1,False,False,False,True
19,579.93,12,30.52,1,False,False,False,True
7,2228.29,11,318.33,1,True,False,False,False
